GEO_ID,NAME,B01003_001E,B01003_001M
1500000US360470245003,"Block Group 3, Census Tract 245, Kings County, New York",690,277
1500000US360470245004,"Block Group 4, Census Tract 245, Kings County, New York",511,244
1500000US360470246001,"Block Group 1, Census Tract 246, Kings County, New York",833,179
1500000US360470246002,"Block Group 2, Census Tract 246, Kings County, New York",1197,300
1500000US360470246003,"Block Group 3, Census Tract 246, Kings County, New York",838,206
1500000US360470247001,"Block Group 1, Census Tract 247, Kings County, New York",1671,307
1500000US360470247002,"Block Group 2, Census Tract 247, Kings County, New York",1026,337
1500000US360470248001,"Block Group 1, Census Tract 248, Kings County, New York",1262,304
1500000US360470248002,"Block Group 2, Census Tract 248, Kings County, New York",1286,309
1500000US360470249001,"Block Group 1, Census Tract 249, Kings County, New York",1150,417
1500000US360470249002,"Block Group 2, Census Tract 249, Kings County, New York",1444,432
1500000US360470249003,"Block Group 3, Census Tract 249, Kings County, New York",992,290
1500000US360470249004,"Block Group 4, Census Tract 249, Kings County, New York",561,288
1500000US360470250001,"Block Group 1, Census Tract 250, Kings County, New York",1115,411
1500000US360470250002,"Block Group 2, Census Tract 250, Kings County, New York",684,152
1500000US360470251001,"Block Group 1, Census Tract 251, Kings County, New York",1086,402
1500000US360470251002,"Block Group 2, Census Tract 251, Kings County, New York",1593,418
1500000US360470251003,"Block Group 3, Census Tract 251, Kings County, New York",1037,312
1500000US360470252001,"Block Group 1, Census Tract 252, Kings County, New York",616,199
1500000US360470252002,"Block Group 2, Census Tract 252, Kings County, New York",1617,558
1500000US360470252003,"Block Group 3, Census Tract 252, Kings County, New York",1766,387
1500000US360470252004,"Block Group 4, Census Tract 252, Kings County, New York",1258,408
1500000US360470253001,"Block Group 1, Census Tract 253, Kings County, New York",1411,291
1500000US360470253002,"Block Group 2, Census Tract 253, Kings County, New York",1705,834
1500000US360470253003,"Block Group 3, Census Tract 253, Kings County, New York",500,185
1500000US360470254001,"Block Group 1, Census Tract 254, Kings County, New York",1211,391
1500000US360470254002,"Block Group 2, Census Tract 254, Kings County, New York",513,187
1500000US360470254003,"Block Group 3, Census Tract 254, Kings County, New York",1454,310
1500000US360470255001,"Block Group 1, Census Tract 255, Kings County, New York",2848,545
1500000US360470255002,"Block Group 2, Census Tract 255, Kings County, New York",2355,588
1500000US360470256001,"Block Group 1, Census Tract 256, Kings County, New York",1513,634
1500000US360470256002,"Block Group 2, Census Tract 256, Kings County, New York",1653,451
1500000US360470257001,"Block Group 1, Census Tract 257, Kings County, New York",1216,410
1500000US360470257002,"Block Group 2, Census Tract 257, Kings County, New York",494,182
1500000US360470257003,"Block Group 3, Census Tract 257, Kings County, New York",831,238
1500000US360470258001,"Block Group 1, Census Tract 258, Kings County, New York",1377,263
1500000US360470258002,"Block Group 2, Census Tract 258, Kings County, New York",1663,544
1500000US360470258003,"Block Group 3, Census Tract 258, Kings County, New York",1427,355
1500000US360470259011,"Block Group 1, Census Tract 259.01, Kings County, New York",1874,228
1500000US360470259021,"Block Group 1, Census Tract 259.02, Kings County, New York",3650,638
1500000US360470260001,"Block Group 1, Census Tract 260, Kings County, New York",1320,505
1500000US360470260002,"Block Group 2, Census Tract 260, Kings County, New York",577,185
1500000US360470260003,"Block Group 3, Census Tract 260, Kings County, New York",1287,309
1500000US360470261001,"Block Group 1, Census Tract 261, Kings County, New York",730,336
1500000US360470261002,"Block Group 2, Census Tract 261, Kings County, New York",746,302
1500000US360470261003,"Block Group 3, Census Tract 261, Kings County, New York",1347,494
1500000US360470261004,"Block Group 4, Census Tract 261, Kings County, New York",794,436
1500000US360470261005,"Block Group 5, Census Tract 261, Kings County, New York",1181,603
1500000US360470262001,"Block Group 1, Census Tract 262, Kings County, New York",1422,412
1500000US360470262002,"Block Group 2, Census Tract 262, Kings County, New York",1091,200
1500000US360470263001,"Block Group 1, Census Tract 263, Kings County, New York",2047,308
1500000US360470264001,"Block Group 1, Census Tract 264, Kings County, New York",468,223
1500000US360470264002,"Block Group 2, Census Tract 264, Kings County, New York",969,369
1500000US360470264003,"Block Group 3, Census Tract 264, Kings County, New York",1465,409
1500000US360470264004,"Block Group 4, Census Tract 264, Kings County, New York",1589,461
1500000US360470265001,"Block Group 1, Census Tract 265, Kings County, New York",1314,361
1500000US360470265002,"Block Group 2, Census Tract 265, Kings County, New York",901,340
1500000US360470265003,"Block Group 3, Census Tract 265, Kings County, New York",1105,457
1500000US360470265004,"Block Group 4, Census Tract 265, Kings County, New York",712,274
1500000US360470266001,"Block Group 1, Census Tract 266, Kings County, New York",1419,494
1500000US360470266002,"Block Group 2, Census Tract 266, Kings County, New York",1122,360
1500000US360470266003,"Block Group 3, Census Tract 266, Kings County, New York",1051,340
1500000US360470267001,"Block Group 1, Census Tract 267, Kings County, New York",780,222
1500000US360470267002,"Block Group 2, Census Tract 267, Kings County, New York",1190,285
1500000US360470267003,"Block Group 3, Census Tract 267, Kings County, New York",1099,340
1500000US360470267004,"Block Group 4, Census Tract 267, Kings County, New York",1208,302
1500000US360470268001,"Block Group 1, Census Tract 268, Kings County, New York",940,493
1500000US360470268002,"Block Group 2, Census Tract 268, Kings County, New York",1003,348
1500000US360470268003,"Block Group 3, Census Tract 268, Kings County, New York",1536,358
1500000US360470268004,"Block Group 4, Census Tract 268, Kings County, New York",820,278
1500000US360470269001,"Block Group 1, Census Tract 269, Kings County, New York",1354,490
1500000US360470269002,"Block Group 2, Census Tract 269, Kings County, New York",958,544
1500000US360470269003,"Block Group 3, Census Tract 269, Kings County, New York",1053,342
1500000US360470270001,"Block Group 1, Census Tract 270, Kings County, New York",917,192
1500000US360470270002,"Block Group 2, Census Tract 270, Kings County, New York",1230,410
1500000US360470271001,"Block Group 1, Census Tract 271, Kings County, New York",1724,375
1500000US360470271002,"Block Group 2, Census Tract 271, Kings County, New York",1627,467
1500000US360470272001,"Block Group 1, Census Tract 272, Kings County, New York",585,204
1500000US360470272002,"Block Group 2, Census Tract 272, Kings County, New York",1868,454
1500000US360470272003,"Block Group 3, Census Tract 272, Kings County, New York",1272,318
1500000US360470273001,"Block Group 1, Census Tract 273, Kings County, New York",1256,376
1500000US360470273002,"Block Group 2, Census Tract 273, Kings County, New York",691,345
1500000US360470273003,"Block Group 3, Census Tract 273, Kings County, New York",1704,558
1500000US360470274001,"Block Group 1, Census Tract 274, Kings County, New York",1286,410
1500000US360470274002,"Block Group 2, Census Tract 274, Kings County, New York",2091,492
1500000US360470275001,"Block Group 1, Census Tract 275, Kings County, New York",816,303
1500000US360470275002,"Block Group 2, Census Tract 275, Kings County, New York",1659,729
1500000US360470275003,"Block Group 3, Census Tract 275, Kings County, New York",804,236
1500000US360470275004,"Block Group 4, Census Tract 275, Kings County, New York",1432,391
1500000US360470276001,"Block Group 1, Census Tract 276, Kings County, New York",1540,683
1500000US360470276002,"Block Group 2, Census Tract 276, Kings County, New York",902,279
1500000US360470276003,"Block Group 3, Census Tract 276, Kings County, New York",1196,354
1500000US360470277001,"Block Group 1, Census Tract 277, Kings County, New York",1725,530
1500000US360470277002,"Block Group 2, Census Tract 277, Kings County, New York",919,311
1500000US360470277003,"Block Group 3, Census Tract 277, Kings County, New York",488,208
1500000US360470277004,"Block Group 4, Census Tract 277, Kings County, New York",1317,375
1500000US360470278001,"Block Group 1, Census Tract 278, Kings County, New York",1321,365
1500000US360470278002,"Block Group 2, Census Tract 278, Kings County, New York",1820,432
1500000US360470279001,"Block Group 1, Census Tract 279, Kings County, New York",681,344
1500000US360470279002,"Block Group 2, Census Tract 279, Kings County, New York",1052,288
1500000US360470279003,"Block Group 3, Census Tract 279, Kings County, New York",874,324
1500000US360470279004,"Block Group 4, Census Tract 279, Kings County, New York",941,336
1500000US360470280000,"Block Group 0, Census Tract 280, Kings County, New York",0,12
1500000US360470280001,"Block Group 1, Census Tract 280, Kings County, New York",1002,215
1500000US360470280002,"Block Group 2, Census Tract 280, Kings County, New York",867,234
1500000US360470281001,"Block Group 1, Census Tract 281, Kings County, New York",1475,492
1500000US360470281002,"Block Group 2, Census Tract 281, Kings County, New York",1888,790
1500000US360470281003,"Block Group 3, Census Tract 281, Kings County, New York",1375,344
1500000US360470282000,"Block Group 0, Census Tract 282, Kings County, New York",0,12
1500000US360470282001,"Block Group 1, Census Tract 282, Kings County, New York",1649,395
1500000US360470282002,"Block Group 2, Census Tract 282, Kings County, New York",1295,432
1500000US360470282003,"Block Group 3, Census Tract 282, Kings County, New York",661,227
1500000US360470283001,"Block Group 1, Census Tract 283, Kings County, New York",1163,360
1500000US360470283002,"Block Group 2, Census Tract 283, Kings County, New York",1425,435
1500000US360470283003,"Block Group 3, Census Tract 283, Kings County, New York",1113,434
1500000US360470284001,"Block Group 1, Census Tract 284, Kings County, New York",1259,315
1500000US360470284002,"Block Group 2, Census Tract 284, Kings County, New York",1176,397
1500000US360470284003,"Block Group 3, Census Tract 284, Kings County, New York",1005,380
1500000US360470285011,"Block Group 1, Census Tract 285.01, Kings County, New York",386,145
1500000US360470285021,"Block Group 1, Census Tract 285.02, Kings County, New York",2937,556
1500000US360470286000,"Block Group 0, Census Tract 286, Kings County, New York",0,12
1500000US360470286001,"Block Group 1, Census Tract 286, Kings County, New York",1324,911
1500000US360470286002,"Block Group 2, Census Tract 286, Kings County, New York",1058,328
1500000US360470286003,"Block Group 3, Census Tract 286, Kings County, New York",985,297
1500000US360470286004,"Block Group 4, Census Tract 286, Kings County, New York",742,429
1500000US360470286005,"Block Group 5, Census Tract 286, Kings County, New York",1148,461
1500000US360470287001,"Block Group 1, Census Tract 287, Kings County, New York",1467,522
1500000US360470287002,"Block Group 2, Census Tract 287, Kings County, New York",705,307
1500000US360470287003,"Block Group 3, Census Tract 287, Kings County, New York",1136,408
1500000US360470288001,"Block Group 1, Census Tract 288, Kings County, New York",777,217
1500000US360470288002,"Block Group 2, Census Tract 288, Kings County, New York",1410,624
1500000US360470288003,"Block Group 3, Census Tract 288, Kings County, New York",1235,398
1500000US360470289001,"Block Group 1, Census Tract 289, Kings County, New York",899,428
