"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1500000US360050161003","Block Group 3, Census Tract 161, Bronx County, New York","19956","10924",
"1500000US360050161004","Block Group 4, Census Tract 161, Bronx County, New York","17455","5257",
"1500000US360050162001","Block Group 1, Census Tract 162, Bronx County, New York","82250","12272",
"1500000US360050162002","Block Group 2, Census Tract 162, Bronx County, New York","98000","52692",
"1500000US360050163001","Block Group 1, Census Tract 163, Bronx County, New York","-","**",
"1500000US360050164001","Block Group 1, Census Tract 164, Bronx County, New York","66875","28194",
"1500000US360050165001","Block Group 1, Census Tract 165, Bronx County, New York","26989","4998",
"1500000US360050166001","Block Group 1, Census Tract 166, Bronx County, New York","93627","2961",
"1500000US360050166002","Block Group 2, Census Tract 166, Bronx County, New York","76667","41235",
"1500000US360050167001","Block Group 1, Census Tract 167, Bronx County, New York","73482","24620",
"1500000US360050167002","Block Group 2, Census Tract 167, Bronx County, New York","28739","1970",
"1500000US360050169001","Block Group 1, Census Tract 169, Bronx County, New York","45017","7392",
"1500000US360050171001","Block Group 1, Census Tract 171, Bronx County, New York","-","**",
"1500000US360050173001","Block Group 1, Census Tract 173, Bronx County, New York","74340","22434",
"1500000US360050173002","Block Group 2, Census Tract 173, Bronx County, New York","13631","9800",
"1500000US360050173003","Block Group 3, Census Tract 173, Bronx County, New York","29123","16280",
"1500000US360050173004","Block Group 4, Census Tract 173, Bronx County, New York","14778","9735",
"1500000US360050175001","Block Group 1, Census Tract 175, Bronx County, New York","-","**",
"1500000US360050175002","Block Group 2, Census Tract 175, Bronx County, New York","23317","22892",
"1500000US360050175003","Block Group 3, Census Tract 175, Bronx County, New York","23006","10946",
"1500000US360050175004","Block Group 4, Census Tract 175, Bronx County, New York","26512","17260",
"1500000US360050175005","Block Group 5, Census Tract 175, Bronx County, New York","34138","19638",
"1500000US360050175006","Block Group 6, Census Tract 175, Bronx County, New York","15972","7427",
"1500000US360050177011","Block Group 1, Census Tract 177.01, Bronx County, New York","34295","22660",
"1500000US360050177012","Block Group 2, Census Tract 177.01, Bronx County, New York","-","**",
"1500000US360050177013","Block Group 3, Census Tract 177.01, Bronx County, New York","22670","11099",
"1500000US360050177021","Block Group 1, Census Tract 177.02, Bronx County, New York","42222","18949",
"1500000US360050177022","Block Group 2, Census Tract 177.02, Bronx County, New York","44464","28315",
"1500000US360050177023","Block Group 3, Census Tract 177.02, Bronx County, New York","38173","12427",
"1500000US360050177024","Block Group 4, Census Tract 177.02, Bronx County, New York","-","**",
"1500000US360050179011","Block Group 1, Census Tract 179.01, Bronx County, New York","38971","15365",
"1500000US360050179012","Block Group 2, Census Tract 179.01, Bronx County, New York","64028","63503",
"1500000US360050179013","Block Group 3, Census Tract 179.01, Bronx County, New York","50481","21819",
"1500000US360050179021","Block Group 1, Census Tract 179.02, Bronx County, New York","40287","27876",
"1500000US360050179022","Block Group 2, Census Tract 179.02, Bronx County, New York","-","**",
"1500000US360050179023","Block Group 3, Census Tract 179.02, Bronx County, New York","50819","27840",
"1500000US360050181011","Block Group 1, Census Tract 181.01, Bronx County, New York","45524","37238",
"1500000US360050181012","Block Group 2, Census Tract 181.01, Bronx County, New York","-","**",
"1500000US360050181013","Block Group 3, Census Tract 181.01, Bronx County, New York","-","**",
"1500000US360050181021","Block Group 1, Census Tract 181.02, Bronx County, New York","-","**",
"1500000US360050181022","Block Group 2, Census Tract 181.02, Bronx County, New York","35851","29626",
"1500000US360050181023","Block Group 3, Census Tract 181.02, Bronx County, New York","17500","13322",
"1500000US360050181024","Block Group 4, Census Tract 181.02, Bronx County, New York","57956","15453",
"1500000US360050183011","Block Group 1, Census Tract 183.01, Bronx County, New York","35080","7903",
"1500000US360050183012","Block Group 2, Census Tract 183.01, Bronx County, New York","53324","27319",
"1500000US360050183013","Block Group 3, Census Tract 183.01, Bronx County, New York","62500","20132",
"1500000US360050183021","Block Group 1, Census Tract 183.02, Bronx County, New York","47250","25179",
"1500000US360050183022","Block Group 2, Census Tract 183.02, Bronx County, New York","48359","20422",
"1500000US360050183023","Block Group 3, Census Tract 183.02, Bronx County, New York","58051","28949",
"1500000US360050184001","Block Group 1, Census Tract 184, Bronx County, New York","109231","23035",
"1500000US360050184002","Block Group 2, Census Tract 184, Bronx County, New York","82500","35124",
"1500000US360050184003","Block Group 3, Census Tract 184, Bronx County, New York","102625","58082",
"1500000US360050184004","Block Group 4, Census Tract 184, Bronx County, New York","102625","35193",
"1500000US360050185011","Block Group 1, Census Tract 185.01, Bronx County, New York","38839","19311",
"1500000US360050185021","Block Group 1, Census Tract 185.02, Bronx County, New York","26797","25980",
"1500000US360050185022","Block Group 2, Census Tract 185.02, Bronx County, New York","22593","4507",
"1500000US360050185023","Block Group 3, Census Tract 185.02, Bronx County, New York","-","**",
"1500000US360050185024","Block Group 4, Census Tract 185.02, Bronx County, New York","41109","30705",
"1500000US360050189001","Block Group 1, Census Tract 189, Bronx County, New York","-","**",
"1500000US360050189002","Block Group 2, Census Tract 189, Bronx County, New York","51566","39870",
"1500000US360050189003","Block Group 3, Census Tract 189, Bronx County, New York","29886","13613",
"1500000US360050189004","Block Group 4, Census Tract 189, Bronx County, New York","24536","10421",
"1500000US360050193001","Block Group 1, Census Tract 193, Bronx County, New York","-","**",
"1500000US360050193002","Block Group 2, Census Tract 193, Bronx County, New York","-","**",
"1500000US360050193003","Block Group 3, Census Tract 193, Bronx County, New York","29121","6017",
"1500000US360050193004","Block Group 4, Census Tract 193, Bronx County, New York","-","**",
"1500000US360050194001","Block Group 1, Census Tract 194, Bronx County, New York","63816","3347",
"1500000US360050195001","Block Group 1, Census Tract 195, Bronx County, New York","36179","12444",
"1500000US360050195002","Block Group 2, Census Tract 195, Bronx County, New York","36645","18987",
"1500000US360050195003","Block Group 3, Census Tract 195, Bronx County, New York","29857","7112",
"1500000US360050195004","Block Group 4, Census Tract 195, Bronx County, New York","-","**",
"1500000US360050197001","Block Group 1, Census Tract 197, Bronx County, New York","-","**",
"1500000US360050197002","Block Group 2, Census Tract 197, Bronx County, New York","-","**",
"1500000US360050197003","Block Group 3, Census Tract 197, Bronx County, New York","35561","11129",
"1500000US360050197004","Block Group 4, Census Tract 197, Bronx County, New York","65833","53346",
"1500000US360050197005","Block Group 5, Census Tract 197, Bronx County, New York","-","**",
"1500000US360050199001","Block Group 1, Census Tract 199, Bronx County, New York","34472","13162",
"1500000US360050199002","Block Group 2, Census Tract 199, Bronx County, New York","47155","37053",
"1500000US360050199003","Block Group 3, Census Tract 199, Bronx County, New York","8880","8752",
"1500000US360050199004","Block Group 4, Census Tract 199, Bronx County, New York","-","**",
"1500000US360050199005","Block Group 5, Census Tract 199, Bronx County, New York","-","**",
"1500000US360050199006","Block Group 6, Census Tract 199, Bronx County, New York","36917","23763",
"1500000US360050200001","Block Group 1, Census Tract 200, Bronx County, New York","70438","50676",
"1500000US360050200002","Block Group 2, Census Tract 200, Bronx County, New York","31250","7419",
"1500000US360050200003","Block Group 3, Census Tract 200, Bronx County, New York","-","**",
"1500000US360050200004","Block Group 4, Census Tract 200, Bronx County, New York","42875","5568",
"1500000US360050201001","Block Group 1, Census Tract 201, Bronx County, New York","43673","3013",
"1500000US360050201002","Block Group 2, Census Tract 201, Bronx County, New York","44089","5551",
"1500000US360050201003","Block Group 3, Census Tract 201, Bronx County, New York","31548","24105",
"1500000US360050202001","Block Group 1, Census Tract 202, Bronx County, New York","63068","12965",
"1500000US360050202002","Block Group 2, Census Tract 202, Bronx County, New York","25583","8051",
"1500000US360050204001","Block Group 1, Census Tract 204, Bronx County, New York","46250","18445",
"1500000US360050204002","Block Group 2, Census Tract 204, Bronx County, New York","71188","40434",
"1500000US360050204003","Block Group 3, Census Tract 204, Bronx County, New York","65602","21196",
"1500000US360050205011","Block Group 1, Census Tract 205.01, Bronx County, New York","-","**",
"1500000US360050205012","Block Group 2, Census Tract 205.01, Bronx County, New York","33497","6675",
"1500000US360050205013","Block Group 3, Census Tract 205.01, Bronx County, New York","-","**",
"1500000US360050205014","Block Group 4, Census Tract 205.01, Bronx County, New York","18295","18205",
"1500000US360050205015","Block Group 5, Census Tract 205.01, Bronx County, New York","17245","7221",
"1500000US360050205021","Block Group 1, Census Tract 205.02, Bronx County, New York","10818","4417",
"1500000US360050205022","Block Group 2, Census Tract 205.02, Bronx County, New York","146328","93694",
"1500000US360050205023","Block Group 3, Census Tract 205.02, Bronx County, New York","60179","43353",
"1500000US360050206011","Block Group 1, Census Tract 206.01, Bronx County, New York","49470","9602",
"1500000US360050206012","Block Group 2, Census Tract 206.01, Bronx County, New York","31750","29124",
"1500000US360050209001","Block Group 1, Census Tract 209, Bronx County, New York","20174","14964",
"1500000US360050209002","Block Group 2, Census Tract 209, Bronx County, New York","-","**",
"1500000US360050209003","Block Group 3, Census Tract 209, Bronx County, New York","41144","5564",
"1500000US360050209004","Block Group 4, Census Tract 209, Bronx County, New York","53419","10570",
"1500000US360050210011","Block Group 1, Census Tract 210.01, Bronx County, New York","52690","24574",
"1500000US360050210012","Block Group 2, Census Tract 210.01, Bronx County, New York","41563","27715",
"1500000US360050210013","Block Group 3, Census Tract 210.01, Bronx County, New York","115539","17211",
"1500000US360050210014","Block Group 4, Census Tract 210.01, Bronx County, New York","47861","24280",
"1500000US360050210015","Block Group 5, Census Tract 210.01, Bronx County, New York","79598","41982",
"1500000US360050210016","Block Group 6, Census Tract 210.01, Bronx County, New York","52617","50567",
"1500000US360050210017","Block Group 7, Census Tract 210.01, Bronx County, New York","55260","18102",
"1500000US360050210021","Block Group 1, Census Tract 210.02, Bronx County, New York","59578","10384",
"1500000US360050210022","Block Group 2, Census Tract 210.02, Bronx County, New York","58770","16639",
"1500000US360050210023","Block Group 3, Census Tract 210.02, Bronx County, New York","21250","3350",
"1500000US360050210024","Block Group 4, Census Tract 210.02, Bronx County, New York","82946","72270",
"1500000US360050210025","Block Group 5, Census Tract 210.02, Bronx County, New York","109010","14916",
"1500000US360050210026","Block Group 6, Census Tract 210.02, Bronx County, New York","56875","23286",
"1500000US360050210027","Block Group 7, Census Tract 210.02, Bronx County, New York","-","**",
"1500000US360050210028","Block Group 8, Census Tract 210.02, Bronx County, New York","62679","16264",
"1500000US360050211001","Block Group 1, Census Tract 211, Bronx County, New York","35511","11976",
